age,workclass,educational_num,marital_status,capital_gain,capital_loss,num_visits_store_last_year,native_country,is_weekend,educational,buy_the_new_product
20,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
55,Private,10,Husband,0,0,58,United-States,0,Some-college,0
57,Private,4,Not-in-family,0,0,40,United-States,0,7th - 8th,0
38,Private,16,Husband,0,0,40,United-States,0,Doctorate,0
20,Private,5,Not-in-family,0,0,40,El-Salvador,0,9th,0
52,Self-emp-not-inc,4,Husband,0,0,20,Mexico,0,7th - 8th,0
18,Private,6,Not-in-family,0,0,20,United-States,0, 10th,0
52,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
42,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
48,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
55,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
18,Private,9,Own-child,0,0,30,United-States,0,HS-grad,0
17,Private,7,Own-child,0,0,22,United-States,0,11th,0
47,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
29,Private,9,Own-child,0,0,26,United-States,0,HS-grad,0
48,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
31,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
54,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
69,Private,4,Not-in-family,1086,0,20,United-States,0,7th - 8th,0
40,Private,10,Husband,0,0,50,United-States,0,Some-college,0
25,Private,9,Own-child,0,0,50,United-States,0,HS-grad,0
82,Self-emp-not-inc,4,Husband,0,0,40,United-States,0,7th - 8th,0
48,Self-emp-not-inc,13,Not-in-family,0,0,50,United-States,0,Bachelor,0
53,State-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
47,Private,10,Husband,0,0,50,United-States,1,Some-college,1
57,Private,9,Husband,0,1740,40,United-States,0,HS-grad,0
21,Private,10,Own-child,0,0,13,United-States,0,Some-college,0
52,Private,3,Unmarried,4101,0,40,United-States,0,5th-6th,0
45,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
54,Private,14,Not-in-family,0,0,40,United-States,1,Masters,1
69,Self-emp-not-inc,15,Husband,20051,0,45,United-States,1,Prof-school,1
30,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
37,Private,4,Husband,0,0,40,United-States,0,7th - 8th,0
60,Self-emp-inc,6,Husband,0,1977,44,United-States,1, 10th,1
55,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
46,Private,13,Not-in-family,99999,0,55,United-States,0,Bachelor,1
21,Private,9,Other-relative,0,0,40,Ecuador,0,HS-grad,0
25,Private,12,Not-in-family,0,0,40,United-States,0,Assoc-admn,0
67,Private,9,Husband,1797,0,4,United-States,0,HS-grad,0
41,Local-gov,14,Husband,0,0,40,United-States,1,Masters,1
53,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
26,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
68,Self-emp-not-inc,9,Husband,0,0,10,United-States,1,HS-grad,1
36,Private,12,Not-in-family,3325,0,40,United-States,0,Assoc-admn,0
20,Private,12,Own-child,0,0,15,United-States,1,Assoc-admn,0
20,Private,10,Other-relative,0,2001,40,United-States,0,Some-college,0
35,Private,15,Not-in-family,99999,0,45,United-States,1,Prof-school,1
27,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
29,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
28,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
40,Private,14,Wife,15024,0,50,Canada,1,Masters,1
20,Private,5,Own-child,0,0,40,United-States,0,9th,0
51,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
30,Private,14,Not-in-family,0,0,40,United-States,0,Masters,0
50,Private,9,Unmarried,0,0,55,United-States,0,HS-grad,0
30,Local-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
34,Private,13,Unmarried,0,0,39,United-States,0,Bachelor,0
55,Private,14,Husband,0,0,52,United-States,1,Masters,1
53,Self-emp-not-inc,12,Not-in-family,0,0,70,United-States,0,Assoc-admn,0
45,Private,14,Not-in-family,0,2824,50,United-States,1,Masters,1
45,Private,12,Unmarried,0,0,50,United-States,0,Assoc-admn,0
40,Self-emp-not-inc,4,Husband,0,0,72,United-States,0,7th - 8th,0
73,Local-gov,14,Husband,0,0,20,Cuba,0,Masters,0
18,Private,8,Own-child,0,0,20,United-States,0,12th,0
33,Private,9,Husband,0,0,55,United-States,1,HS-grad,1
33,Private,13,Husband,0,0,50,United-States,0,Bachelor,0
38,Private,10,Husband,0,0,48,United-States,1,Some-college,1
65,?,10,Husband,2290,0,4,United-States,0,Some-college,0
31,Federal-gov,9,Husband,0,0,45,United-States,1,HS-grad,1
24,?,13,Other-relative,0,0,40,United-States,0,Bachelor,0
51,Self-emp-inc,13,Unmarried,0,2824,40,United-States,1,Bachelor,1
32,Private,13,Husband,0,0,45,United-States,1,Bachelor,1
52,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
41,Self-emp-inc,13,Husband,0,0,50,United-States,0,Bachelor,0
25,Private,9,Not-in-family,0,0,35,United-States,1,HS-grad,0
45,Local-gov,11,Husband,0,0,40,United-States,0,Assoc-voc,0
61,Self-emp-not-inc,9,Husband,0,0,20,United-States,0,HS-grad,0
71,Private,10,Not-in-family,0,0,28,United-States,0,Some-college,0
63,State-gov,9,Not-in-family,0,0,27,United-States,0,HS-grad,0
45,State-gov,9,Unmarried,0,0,40,United-States,0,HS-grad,0
57,?,13,Wife,99999,0,45,United-States,1,Bachelor,1
47,Private,9,Husband,0,0,52,United-States,0,HS-grad,0
50,Self-emp-not-inc,14,Not-in-family,0,0,25,United-States,0,Masters,0
25,Local-gov,13,Own-child,0,0,45,United-States,0,Bachelor,0
32,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
40,Private,16,Husband,0,0,40,United-States,1,Doctorate,1
50,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
54,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
34,Private,9,Husband,0,0,50,United-States,1,HS-grad,1
42,Private,5,Not-in-family,0,0,46,United-States,0,9th,0
27,?,9,Own-child,0,0,40,Germany,0,HS-grad,0
38,Private,9,Not-in-family,0,0,60,United-States,0,HS-grad,0
17,Private,7,Own-child,0,0,24,United-States,0,11th,0
47,Private,15,Husband,0,0,55,United-States,1,Prof-school,1
21,?,10,Own-child,0,0,35,United-States,0,Some-college,0
25,Private,12,Own-child,0,0,40,United-States,0,Assoc-admn,0
30,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
39,Private,9,Husband,0,1887,65,United-States,1,HS-grad,1
47,Federal-gov,13,Husband,0,0,45,United-States,1,Bachelor,1
57,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
25,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
68,Private,14,Husband,0,0,45,United-States,0,Masters,0
34,State-gov,9,Husband,0,0,65,United-States,0,HS-grad,0
35,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
39,Local-gov,12,Husband,0,0,40,United-States,1,Assoc-admn,1
47,Private,12,Husband,0,0,40,United-States,0,Assoc-admn,0
47,Private,10,Not-in-family,0,0,45,Germany,0,Some-college,0
55,Self-emp-not-inc,9,Husband,0,0,70,United-States,0,HS-grad,0
72,Self-emp-not-inc,10,Husband,0,0,21,United-States,0,Some-college,0
32,Private,9,Wife,0,0,44,United-States,0,HS-grad,0
28,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
61,Self-emp-inc,15,Not-in-family,0,0,35,United-States,0,Prof-school,0
44,Self-emp-not-inc,13,Husband,0,0,50,United-States,1,Bachelor,1
35,Local-gov,14,Wife,0,0,35,United-States,1,Masters,1
48,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
49,Federal-gov,9,Husband,0,0,46,United-States,0,HS-grad,0
32,Private,10,Not-in-family,0,0,35,United-States,0,Some-college,0
26,Federal-gov,11,Not-in-family,0,0,55,United-States,0,Assoc-voc,0
56,Self-emp-not-inc,13,Not-in-family,0,0,30,United-States,1,Bachelor,0
71,?,9,Unmarried,6612,0,42,United-States,1,HS-grad,1
24,State-gov,14,Not-in-family,0,0,20,United-States,0,Masters,0
42,Local-gov,12,Wife,0,0,35,Puerto-Rico,1,Assoc-admn,1
37,State-gov,9,Husband,0,0,55,United-States,1,HS-grad,1
57,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
48,Local-gov,13,Unmarried,7443,0,45,United-States,0,Bachelor,0
39,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
20,Self-emp-inc,9,Own-child,0,0,40,United-States,0,HS-grad,0
46,Private,9,Not-in-family,0,0,20,United-States,0,HS-grad,0
68,Self-emp-not-inc,3,Husband,0,0,6,United-States,0,5th-6th,0
33,Private,8,Husband,0,0,40,United-States,0,12th,0
35,Self-emp-not-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
62,?,14,Husband,0,0,4,United-States,0,Masters,0
20,Private,9,Own-child,0,0,30,United-States,0,HS-grad,0
42,State-gov,13,Husband,0,0,52,United-States,0,Bachelor,0
64,?,9,Husband,0,0,24,United-States,0,HS-grad,0
42,Private,10,Not-in-family,0,2231,50,Canada,1,Some-college,1
47,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
40,Private,12,Not-in-family,0,0,40,Outlying-US(Guam-USVI-etc),0,Assoc-admn,0
51,State-gov,9,Husband,0,0,45,United-States,0,HS-grad,0
26,Private,10,Unmarried,0,0,35,United-States,0,Some-college,0
32,Self-emp-inc,11,Not-in-family,10520,0,80,Greece,1,Assoc-voc,1
59,Private,16,Not-in-family,0,0,50,United-States,0,Doctorate,0
36,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
38,Self-emp-not-inc,10,Husband,0,0,35,United-States,0,Some-college,0
45,Private,14,Husband,0,0,50,United-States,1,Masters,1
38,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
55,State-gov,14,Husband,0,0,40,United-States,0,Masters,0
46,Private,10,Husband,0,0,40,United-States,1,Some-college,1
59,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
31,Private,14,Not-in-family,0,0,30,United-States,0,Masters,0
29,Private,9,Unmarried,0,0,30,United-States,0,HS-grad,0
34,Private,12,Own-child,0,0,38,United-States,0,Assoc-admn,0
53,Private,16,Unmarried,0,1408,40,United-States,0,Doctorate,0
43,Private,10,Husband,0,0,40,United-States,1,Some-college,1
52,?,9,Unmarried,0,0,38,United-States,0,HS-grad,0
45,Private,6,Husband,0,0,40,United-States,0, 10th,0
29,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
28,Private,13,Husband,15024,0,55,United-States,1,Bachelor,1
44,Private,12,Husband,0,0,60,United-States,0,Assoc-admn,0
32,Private,11,Not-in-family,0,0,38,United-States,0,Assoc-voc,0
29,Private,12,Unmarried,0,625,60,United-States,1,Assoc-admn,0
48,Self-emp-inc,16,Husband,0,0,40,United-States,1,Doctorate,1
40,Local-gov,8,Husband,0,0,40,United-States,0,12th,0
23,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
29,Self-emp-not-inc,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
65,Private,5,Not-in-family,0,0,38,United-States,0,9th,0
41,Private,13,Not-in-family,0,0,60,?,0,Bachelor,0
58,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
30,Private,11,Husband,0,0,40,United-States,0,Assoc-voc,0
55,Private,13,Not-in-family,0,0,8,United-States,1,Bachelor,0
42,Private,9,Wife,0,0,60,United-States,0,HS-grad,0
31,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
38,Federal-gov,10,Husband,0,0,40,Philippines,1,Some-college,1
53,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
50,Self-emp-inc,10,Husband,99999,0,55,United-States,1,Some-college,1
62,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
37,Private,10,Not-in-family,0,0,40,United-States,1,Some-college,0
56,Self-emp-not-inc,13,Wife,15024,0,40,United-States,1,Bachelor,1
21,Private,6,Own-child,0,0,40,United-States,0, 10th,0
43,?,9,Not-in-family,0,0,45,United-States,0,HS-grad,0
44,Private,12,Husband,0,0,40,United-States,1,Assoc-admn,1
48,Private,13,Husband,0,1977,60,United-States,1,Bachelor,1
40,Local-gov,9,Wife,0,0,75,United-States,0,HS-grad,0
70,Self-emp-inc,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
40,Private,4,Husband,0,0,40,United-States,0,7th - 8th,0
27,Local-gov,13,Not-in-family,0,0,35,United-States,0,Bachelor,0
26,Private,6,Other-relative,0,0,48,United-States,0, 10th,0
33,Private,13,Husband,0,0,60,United-States,1,Bachelor,1
35,Private,9,Husband,0,0,50,United-States,0,HS-grad,1
42,State-gov,10,Own-child,0,0,40,United-States,0,Some-college,0
37,Private,9,Husband,0,0,45,United-States,1,HS-grad,1
21,?,10,Own-child,0,0,40,United-States,0,Some-college,0
17,Private,5,Other-relative,0,0,40,United-States,0,9th,0
40,Private,10,Unmarried,0,0,48,United-States,0,Some-college,0
20,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
69,Private,13,Husband,0,0,7,United-States,1,Bachelor,1
32,Private,3,Husband,0,0,40,Mexico,0,5th-6th,0
21,Private,10,Own-child,0,0,8,United-States,1,Some-college,0
25,Private,9,Other-relative,0,0,35,United-States,0,HS-grad,0
17,Private,7,Own-child,2176,0,20,United-States,0,11th,0
40,Federal-gov,9,Husband,0,0,55,United-States,1,HS-grad,1
19,?,10,Own-child,0,0,45,United-States,0,Some-college,0
50,Local-gov,10,Own-child,0,0,43,United-States,1,Some-college,1
24,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
23,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
73,Private,4,Husband,0,0,35,United-States,1,7th - 8th,1
54,Private,13,Not-in-family,0,0,36,United-States,0,Bachelor,0
68,Self-emp-not-inc,14,Husband,0,0,15,United-States,0,Masters,0
45,Local-gov,12,Husband,0,0,40,United-States,0,Assoc-admn,0
66,Private,10,Husband,0,0,40,United-States,1,Some-college,1
32,Self-emp-not-inc,7,Not-in-family,0,0,50,United-States,0,11th,0
24,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
56,Private,9,Husband,0,0,45,United-States,1,HS-grad,1
50,Self-emp-not-inc,10,Husband,0,0,60,United-States,1,Some-college,1
48,Private,9,Not-in-family,0,0,40,United-States,1,HS-grad,1
28,Private,10,Not-in-family,0,0,50,United-States,1,Some-college,0
49,Private,9,Not-in-family,4787,0,40,United-States,1,HS-grad,1
59,State-gov,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
24,Private,11,Wife,0,0,40,United-States,0,Assoc-voc,0
20,Private,7,Own-child,0,0,39,United-States,0,11th,0
56,Private,5,Husband,0,0,40,United-States,0,9th,0
53,Private,6,Husband,0,0,45,United-States,0, 10th,0
21,Private,9,Other-relative,1055,0,35,United-States,0,HS-grad,0
30,Private,14,Husband,0,1887,45,Iran,1,Masters,1
30,Local-gov,10,Unmarried,0,0,40,United-States,0,Some-college,0
31,Self-emp-inc,9,Husband,0,0,40,United-States,1,HS-grad,1
32,Self-emp-not-inc,9,Husband,0,0,40,United-States,0,HS-grad,0
42,Local-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
31,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
57,Private,7,Husband,0,0,40,United-States,1,11th,1
19,Private,8,Own-child,0,0,15,United-States,0,12th,0
19,Private,7,Own-child,0,0,40,United-States,0,11th,0
26,Private,11,Not-in-family,0,0,45,United-States,0,Assoc-voc,0
24,Private,9,Husband,0,0,20,Italy,0,HS-grad,0
41,Self-emp-not-inc,10,Husband,0,0,40,United-States,0,Some-college,0
55,Private,10,Husband,0,0,40,United-States,0,Some-college,0
20,?,10,Own-child,0,0,40,?,0,Some-college,0
33,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
25,Private,11,Husband,0,0,35,United-States,0,Assoc-voc,0
32,Local-gov,11,Unmarried,0,0,40,United-States,0,Assoc-voc,0
53,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
37,Private,10,Unmarried,0,0,38,United-States,0,Some-college,0
33,Private,13,Other-relative,0,0,40,Mexico,0,Bachelor,0
49,Private,9,Husband,0,0,50,United-States,1,HS-grad,1
52,Private,4,Husband,0,0,60,United-States,0,7th - 8th,0
40,Private,13,Husband,0,0,44,United-States,1,Bachelor,1
36,Private,15,Wife,0,0,15,United-States,1,Prof-school,1
41,Self-emp-not-inc,15,Husband,0,0,58,United-States,1,Prof-school,1
25,Private,9,Not-in-family,0,0,36,United-States,0,HS-grad,0
26,State-gov,14,Not-in-family,0,0,10,?,0,Masters,0
59,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
56,Federal-gov,13,Husband,0,0,50,United-States,0,Bachelor,0
21,Private,9,Other-relative,0,0,20,United-States,0,HS-grad,0
45,Private,9,Husband,0,0,70,United-States,0,HS-grad,0
18,Private,9,Own-child,0,0,12,United-States,0,HS-grad,0
20,Private,10,Other-relative,0,0,12,United-States,0,Some-college,0
42,Private,12,Not-in-family,0,0,45,United-States,0,Assoc-admn,0
41,Private,9,Husband,0,0,40,United-States,0,HS-grad,1
40,Private,9,Husband,0,1902,45,United-States,1,HS-grad,1
28,Federal-gov,10,Not-in-family,0,0,72,United-States,0,Some-college,0
47,Local-gov,9,Unmarried,0,0,40,United-States,0,HS-grad,0
31,Private,7,Husband,0,0,40,United-States,0,11th,0
56,Private,14,Husband,0,0,60,United-States,0,Masters,0
34,Private,16,Husband,0,0,50,United-States,1,Doctorate,1
49,Private,14,Husband,0,0,42,United-States,1,Masters,1
63,Private,12,Husband,0,0,40,United-States,1,Assoc-admn,1
38,Private,3,Husband,0,0,48,Mexico,0,5th-6th,0
44,Private,16,Husband,0,0,20,United-States,0,Doctorate,0
56,Private,9,Husband,0,1977,40,United-States,0,HS-grad,1
30,Private,10,Husband,0,0,40,United-States,0,Some-college,0
38,Self-emp-inc,14,Husband,0,0,60,United-States,1,Masters,1
51,Local-gov,5,Wife,0,0,38,Puerto-Rico,0,9th,0
30,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
56,Private,11,Not-in-family,0,0,70,United-States,1,Assoc-voc,0
50,Private,7,Unmarried,0,0,40,United-States,0,11th,0
54,Local-gov,9,Husband,0,0,45,United-States,0,HS-grad,0
46,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
27,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
46,Private,13,Not-in-family,0,0,40,Philippines,0,Bachelor,0
60,Federal-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
42,Local-gov,10,Husband,0,0,40,United-States,1,Some-college,1
36,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
30,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
43,Private,14,Not-in-family,0,0,50,United-States,0,Masters,0
29,Private,10,Husband,0,0,40,United-States,0,Some-college,0
45,?,10,Not-in-family,0,0,35,United-States,1,Some-college,0
22,Private,10,Own-child,0,1741,30,United-States,0,Some-college,0
46,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
28,Private,15,Not-in-family,0,0,65,?,0,Prof-school,0
44,Federal-gov,13,Husband,0,0,45,United-States,1,Bachelor,1
30,Self-emp-inc,13,Not-in-family,0,2258,45,United-States,0,Bachelor,0
17,Private,7,Own-child,0,0,18,United-States,0,11th,0
23,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
34,Self-emp-not-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
33,Private,7,Unmarried,0,0,30,United-States,0,11th,0
24,Private,13,Own-child,0,0,37,United-States,0,Bachelor,0
32,Private,10,Husband,0,0,40,United-States,0,Some-college,0
41,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
44,Private,13,Not-in-family,0,0,38,United-States,0,Bachelor,0
48,Self-emp-not-inc,13,Husband,0,0,60,United-States,0,Bachelor,0
36,Local-gov,10,Husband,0,1887,40,Jamaica,1,Some-college,1
39,Private,13,Husband,0,0,45,China,1,Bachelor,1
34,Private,9,Husband,0,0,36,United-States,1,HS-grad,0
35,Private,14,Not-in-family,0,0,40,United-States,1,Masters,0
30,Self-emp-not-inc,10,Own-child,0,0,30,United-States,0,Some-college,0
33,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
35,Private,13,Husband,0,0,40,?,1,Bachelor,1
30,Local-gov,14,Unmarried,0,0,65,United-States,0,Masters,0
45,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
37,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
61,?,2,Not-in-family,0,0,18,Mexico,0,1st-4th,0
36,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
31,Private,12,Own-child,0,0,45,United-States,0,Assoc-admn,0
38,Private,6,Husband,3103,0,40,United-States,1, 10th,1
32,Private,13,Husband,0,0,45,India,0,Bachelor,0
23,Private,10,Own-child,0,0,24,United-States,0,Some-college,0
22,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
38,Self-emp-not-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
45,?,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
40,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
38,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
29,Private,7,Own-child,0,0,20,United-States,0,11th,0
67,?,14,Husband,0,0,10,United-States,0,Masters,0
52,Self-emp-not-inc,9,Unmarried,0,0,99,United-States,1,HS-grad,1
52,Self-emp-not-inc,13,Husband,0,0,40,United-States,0,Bachelor,1
44,Private,9,Not-in-family,10520,0,50,United-States,1,HS-grad,1
61,?,13,Husband,4386,0,40,United-States,1,Bachelor,1
25,Private,4,Other-relative,0,0,40,Guatemala,0,7th - 8th,0
25,State-gov,13,Not-in-family,0,1719,15,United-States,0,Bachelor,0
33,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
56,Private,2,Husband,0,0,40,Dominican-Republic,1,1st-4th,0
24,Private,10,Not-in-family,0,0,25,United-States,0,Some-college,0
58,Private,9,Not-in-family,0,0,24,United-States,0,HS-grad,0
33,Private,14,Not-in-family,0,0,40,United-States,0,Masters,0
20,Self-emp-inc,10,Husband,0,0,40,United-States,0,Some-college,0
55,Private,13,Not-in-family,0,1876,40,United-States,0,Bachelor,0
22,Private,2,Other-relative,0,0,40,El-Salvador,0,1st-4th,0
30,?,4,Not-in-family,0,0,40,United-States,1,7th - 8th,0
38,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
19,Private,10,Own-child,0,0,50,United-States,0,Some-college,0
20,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
24,Private,10,Not-in-family,0,0,24,United-States,0,Some-college,0
30,Local-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
25,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
21,Private,9,Other-relative,0,0,40,Mexico,0,HS-grad,0
42,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
53,Self-emp-not-inc,10,Husband,0,0,30,United-States,0,Some-college,0
38,Self-emp-not-inc,13,Husband,0,0,50,United-States,0,Bachelor,0
